FIPS,Total Population,California County,ZIP,Approximate Location,Longitude,Latitude,CES 4.0 Score
6037267501,5993,Los Angeles,90025,Los Angeles,-118.4560691,34.0413355,26.82
6037106642,2961,Los Angeles,91344,Los Angeles,-118.5070136,34.2863224,26.81
6037214502,5285,Los Angeles,90036,Los Angeles,-118.3504042,34.0680052,26.80
6037670001,3406,Los Angeles,90717,Lomita,-118.3166168,33.803864,26.77
6037211701,2596,Los Angeles,90020,Los Angeles,-118.3184531,34.0653405,26.77
6037576503,4469,Los Angeles,90802,Long Beach,-118.1697407,33.7718291,26.70
6037408134,2760,Los Angeles,91792,West Covina,-117.8980812,34.0224507,26.68
6037214000,4277,Los Angeles,90036,Los Angeles,-118.348502,34.0748535,26.65
6037930401,5067,Los Angeles,91367,Los Angeles,-118.6298536,34.1674127,26.64
6037408003,4577,Los Angeles,91792,West Covina,-117.9154705,34.0455304,26.62
6037135113,3485,Los Angeles,91367,Los Angeles,-118.6059583,34.1810129,26.62
6037195201,3128,Los Angeles,90027,Los Angeles,-118.2785167,34.1087422,26.59
6037900507,7333,Los Angeles,93535,Lancaster,-118.0902169,34.678706,26.56
6037431900,4400,Los Angeles,91780,Temple City,-118.060063,34.1103131,26.55
6037400604,3501,Los Angeles,91702,Azusa,-117.8943529,34.1521342,26.54
6037408505,2653,Los Angeles,91745,Hacienda Heights,-117.9799936,34.0021077,26.53
6037462001,4460,Los Angeles,91104,Pasadena,-118.1438322,34.1633689,26.50
6037550902,5803,Los Angeles,90241,Downey,-118.1251864,33.9477159,26.49
6037301300,1894,Los Angeles,91202,Glendale,-118.2714599,34.1750805,26.48
6037554103,1396,Los Angeles,90706,Bellflower,-118.1201748,33.899698,26.48
6037183510,2577,Los Angeles,90042,Los Angeles,-118.2030827,34.1154022,26.46
6037551502,4898,Los Angeles,90242,Downey,-118.1527452,33.9270686,26.45
6037267800,2666,Los Angeles,90064,Los Angeles,-118.4306811,34.03958,26.43
6037482201,4076,Los Angeles,91755,Monterey Park,-118.1219962,34.0590071,26.42
6037297500,4707,Los Angeles,90731,Los Angeles,-118.3025064,33.7107078,26.39
6037408004,2493,Los Angeles,91792,West Covina,-117.9154818,34.0378087,26.37
6037910716,5770,Los Angeles,93550,Palmdale,-118.0731854,34.5463872,26.32
6037109800,5534,Los Angeles,91343,Los Angeles,-118.4815974,34.2537115,26.31
6037910713,5787,Los Angeles,93552,Palmdale,-118.0382946,34.5728969,26.25
6037480302,4672,Los Angeles,91801,Alhambra,-118.1218022,34.1012449,26.25
6037106403,3667,Los Angeles,91342,Los Angeles,-118.4412741,34.3060186,26.23
6037311700,6200,Los Angeles,91506,Burbank,-118.3203385,34.1630509,26.22
6037212501,1940,Los Angeles,90005,Los Angeles,-118.3053637,34.05607,26.17
6037600801,3199,Los Angeles,90305,Inglewood,-118.3221115,33.9654794,26.14
6037980015,671,Los Angeles,90731,Los Angeles,-118.2888293,33.773215,26.13
6037101210,6347,Los Angeles,91042,Los Angeles,-118.2907309,34.2529724,26.11
6037181400,4943,Los Angeles,90041,Los Angeles,-118.2088736,34.1367194,26.11
6037408625,4214,Los Angeles,91745,Hacienda Heights,-117.9634087,33.9886212,26.10
6037273200,3229,Los Angeles,90291,Los Angeles,-118.4669749,33.9975862,26.06
6037503601,4151,Los Angeles,90638,La Mirada,-118.0111713,33.9225099,26.04
6037216800,3203,Los Angeles,90035,Los Angeles,-118.3706043,34.0557841,26.01
6037137502,4549,Los Angeles,91364,Los Angeles,-118.5976916,34.1634518,25.99
6037408624,2958,Los Angeles,91745,Hacienda Heights,-117.9490627,33.9934354,25.98
6037115101,5083,Los Angeles,91325,Los Angeles,-118.5112305,34.2394391,25.95
6037301501,1790,Los Angeles,91201,Glendale,-118.2869319,34.1752478,25.95
6037212502,2810,Los Angeles,90005,Los Angeles,-118.3069674,34.0586417,25.89
6037503401,6492,Los Angeles,90603,Whittier,-117.9846451,33.9356035,25.87
6037920037,10318,Los Angeles,91387,Santa Clarita,-118.4506856,34.4133059,25.82
6037403500,1835,Los Angeles,91724,Unincorporated Los Angeles County area,-117.8519093,34.0625659,25.82
6037103102,4734,Los Angeles,91040,Los Angeles,-118.3073883,34.2633843,25.80
6037401601,5368,Los Angeles,91750,La Verne,-117.7643631,34.1170701,25.78
6037139402,2899,Los Angeles,91356,Los Angeles,-118.5517782,34.1677649,25.73
6037700802,4092,Los Angeles,90211,Beverly Hills,-118.3820778,34.0684232,25.73
6037141304,2995,Los Angeles,91403,Los Angeles,-118.4526303,34.1509932,25.72
6037911001,3926,Los Angeles,93544,Unincorporated Los Angeles County area,-117.804588,34.4849205,25.70
6037702102,6065,Los Angeles,90405,Santa Monica,-118.4807228,34.0009853,25.65
6037702700,3435,Los Angeles,90230,Culver City,-118.400984,34.0058662,25.65
6037189904,2435,Los Angeles,90046,Los Angeles,-118.3467929,34.0997191,25.63
6037189500,4180,Los Angeles,90068,Los Angeles,-118.3212809,34.1084106,25.61
6037111202,5169,Los Angeles,91344,Los Angeles,-118.5148271,34.2684432,25.59
6037574800,2961,Los Angeles,90815,Long Beach,-118.1274859,33.7834929,25.54
6037901008,2744,Los Angeles,93536,Lancaster,-118.1748108,34.6966423,25.53
6037269907,2692,Los Angeles,90034,Los Angeles,-118.4067099,34.0280469,25.52
6037551201,3272,Los Angeles,90242,Downey,-118.1453112,33.9280828,25.45
6037271801,3071,Los Angeles,90034,Los Angeles,-118.4182534,34.0167232,25.42
6037403600,6690,Los Angeles,91724,Covina,-117.8613457,34.0753742,25.38
6037503802,4900,Los Angeles,90638,La Mirada,-118.0035625,33.8982866,25.36
6037554522,4944,Los Angeles,90703,Cerritos,-118.0931498,33.8523009,25.34
6037503702,5516,Los Angeles,90604,East Whittier,-117.9846208,33.9221904,25.34
6037670002,3939,Los Angeles,90717,Lomita,-118.3132363,33.7944957,25.29
6037401311,6120,Los Angeles,91773,San Dimas,-117.8144748,34.1111836,25.25
6037301100,7114,Los Angeles,91207,Glendale,-118.2471275,34.1622943,25.24
6037113101,3719,Los Angeles,91311,Los Angeles,-118.5852975,34.2654115,25.24
6037183300,3487,Los Angeles,90042,Los Angeles,-118.2008163,34.1210001,25.23
6037571300,4484,Los Angeles,90712,Lakewood,-118.1500635,33.8356188,25.23
6037577602,3259,Los Angeles,90803,Long Beach,-118.1126708,33.7700579,25.22
6037403323,5494,Los Angeles,91765,Diamond Bar,-117.8237196,33.9980594,25.21
6037431501,4480,Los Angeles,91780,Temple City,-118.0327899,34.0981939,25.21
6037482001,2650,Los Angeles,91754,Monterey Park,-118.1585861,34.0529634,25.18
6037403403,4898,Los Angeles,91789,Walnut,-117.8406591,34.0332993,25.16
6037462800,2827,Los Angeles,91107,Pasadena,-118.1012712,34.1522193,25.14
6037272202,3359,Los Angeles,90066,Los Angeles,-118.4391488,33.9975533,25.13
6037574201,3100,Los Angeles,90815,Long Beach,-118.1276554,33.8039339,25.10
6037482202,5087,Los Angeles,91755,Monterey Park,-118.1124273,34.0589573,25.07
6037275302,5059,Los Angeles,90292,Los Angeles,-118.4336385,33.9838746,25.06
6037111400,8735,Los Angeles,91344,Los Angeles,-118.496182,34.2578116,25.06
6037113102,3021,Los Angeles,91311,Los Angeles,-118.5686167,34.2660306,25.05
6037700502,4387,Los Angeles,90069,West Hollywood,-118.3807073,34.0902917,25.00
6037702201,4110,Los Angeles,90405,Santa Monica,-118.4729854,34.0133521,24.97
6037920313,4821,Los Angeles,91321,Santa Clarita,-118.5513173,34.3715599,24.89
6037701602,3987,Los Angeles,90404,Santa Monica,-118.4754273,34.0350094,24.88
6037800204,4495,Los Angeles,91302,Calabasas,-118.6661486,34.1466066,24.86
6037576904,3157,Los Angeles,90804,Long Beach,-118.157318,33.7771513,24.86
6037480101,3731,Los Angeles,91780,Temple City,-118.0734404,34.1092057,24.83
6037408135,3882,Los Angeles,91792,West Covina,-117.8977913,34.016144,24.81
6037141201,4583,Los Angeles,91423,Los Angeles,-118.4426826,34.1519021,24.81
6037212101,3187,Los Angeles,90020,Los Angeles,-118.2941415,34.0635956,24.78
6037503801,3851,Los Angeles,90638,La Mirada,-117.9932439,33.8962298,24.77
6037503502,4655,Los Angeles,90604,South Whittier,-118.003196,33.9320286,24.76
6037195202,3304,Los Angeles,90027,Los Angeles,-118.2785412,34.1029474,24.75
6037269602,2865,Los Angeles,90034,Los Angeles,-118.384482,34.0432688,24.75
6037503402,4129,Los Angeles,90603,Whittier,-118.0008226,33.941836,24.74
6037124700,5539,Los Angeles,91423,Los Angeles,-118.414869,34.1621485,24.68
6037271100,2445,Los Angeles,90064,Los Angeles,-118.4268131,34.0339126,24.63
6037703001,6503,Los Angeles,90056,Culver City,-118.3818632,33.9970127,24.62
6037651101,5036,Los Angeles,90505,Torrance,-118.3366679,33.8072043,24.61
6037141102,3074,Los Angeles,91423,Los Angeles,-118.4318823,34.1494929,24.61
6037310201,5732,Los Angeles,91501,Burbank,-118.3045921,34.1922052,24.59
6037920041,1668,Los Angeles,91387,Santa Clarita,-118.4333787,34.4180484,24.53
6037189600,3939,Los Angeles,90068,Los Angeles,-118.3297619,34.1113557,24.53
6037572001,5957,Los Angeles,90807,Long Beach,-118.1762684,33.8227205,24.49
6037574902,5549,Los Angeles,90815,Long Beach,-118.1378391,33.7913432,24.47
6037403319,4046,Los Angeles,91765,Diamond Bar,-117.8117454,34.0088512,24.42
6037461902,1801,Los Angeles,91103,Pasadena,-118.1481178,34.1487579,24.42
6037504002,5461,Los Angeles,90638,La Mirada,-118.0239805,33.9092862,24.39
6037192002,2597,Los Angeles,90036,Los Angeles,-118.3553201,34.0835415,24.36
6037401201,3377,Los Angeles,91740,Glendora,-117.8360111,34.125033,24.35
6037920106,3381,Los Angeles,91384,Val Verde,-118.6737987,34.4444857,24.32
6037405701,3862,Los Angeles,91722,Vincent,-117.9211251,34.0937632,24.31
6037300502,5874,Los Angeles,91020,La Crescenta-Montrose,-118.2257027,34.2110063,24.25
6037574202,2251,Los Angeles,90815,Long Beach,-118.1432883,33.8018724,24.25
6037403316,6757,Los Angeles,91765,Diamond Bar,-117.7984574,34.0317834,24.21
6037293306,2436,Los Angeles,90710,Los Angeles,-118.3043557,33.7817852,24.20
6037432000,7601,Los Angeles,91780,Temple City,-118.0547526,34.1023093,24.16
6037401701,4488,Los Angeles,91711,Claremont,-117.743532,34.1143655,24.14
6037265305,3990,Los Angeles,90024,Los Angeles,-118.4490226,34.0626943,24.13
6037143500,5482,Los Angeles,91604,Los Angeles,-118.40678,34.1476412,24.12
6037703002,6721,Los Angeles,90056,Ladera Heights,-118.3729521,33.9875024,24.09
6037124400,4858,Los Angeles,91607,Los Angeles,-118.4114177,34.1739658,24.08
6037215101,3015,Los Angeles,90036,Los Angeles,-118.3535529,34.0636762,24.08
6037481712,5329,Los Angeles,91755,Monterey Park,-118.1119018,34.0663876,24.06
6037295103,5188,Los Angeles,90731,Los Angeles,-118.2962139,33.762648,24.04
6037185204,1921,Los Angeles,90065,Los Angeles,-118.22326,34.1029039,24.01
6037106010,3093,Los Angeles,91342,Los Angeles,-118.4434108,34.3253362,23.96
6037406402,2043,Los Angeles,91791,West Covina,-117.9005028,34.0580051,23.95
6037403702,3786,Los Angeles,91724,Covina,-117.8557814,34.0913988,23.94
6037920332,2438,Los Angeles,91321,Santa Clarita,-118.5139837,34.3831933,23.94
6037186202,2007,Los Angeles,90065,Los Angeles,-118.2241897,34.1200291,23.93
6037403317,4710,Los Angeles,91766,Pomona,-117.7839389,34.0389204,23.93
6037271901,3245,Los Angeles,90066,Los Angeles,-118.4246723,34.0128357,23.90
6037214902,2550,Los Angeles,90048,Los Angeles,-118.3800927,34.0729596,23.90
6037651221,3697,Los Angeles,90505,Torrance,-118.3550066,33.8218914,23.88
6037403322,3703,Los Angeles,91765,Diamond Bar,-117.8357129,33.990991,23.87
6037214800,2813,Los Angeles,90048,Los Angeles,-118.3730515,34.0713896,23.82
6037101110,4283,Los Angeles,91042,Los Angeles,-118.2929869,34.2594737,23.81
6037920328,2036,Los Angeles,91355,Santa Clarita,-118.5720874,34.4168102,23.81
6037900900,4018,Los Angeles,93536,Unincorporated Los Angeles County area,-118.2290789,34.7694996,23.79
6037217002,4639,Los Angeles,90035,Los Angeles,-118.3804933,34.0495333,23.77
6037181500,3956,Los Angeles,90041,Los Angeles,-118.1928507,34.1347808,23.77
6037192300,2463,Los Angeles,90004,Los Angeles,-118.3284923,34.079743,23.73
6037272302,4457,Los Angeles,90066,Los Angeles,-118.4274418,34.0021096,23.70
6037463101,2373,Los Angeles,91107,East Pasadena,-118.0699478,34.1401862,23.69
6037216401,3772,Los Angeles,90035,Los Angeles,-118.3797435,34.0566897,23.66
6037901010,5723,Los Angeles,93536,Lancaster,-118.196362,34.6667155,23.66
6037463200,3563,Los Angeles,91107,Pasadena,-118.0894888,34.1403972,23.65
6037311400,2300,Los Angeles,91505,Burbank,-118.349317,34.1622732,23.64
6037265303,5156,Los Angeles,90024,Los Angeles,-118.4534107,34.067274,23.64
6037128802,4670,Los Angeles,91411,Los Angeles,-118.4552597,34.1684788,23.51
6037431002,3165,Los Angeles,91016,Monrovia,-117.9843329,34.1447913,23.49
6037183221,3522,Los Angeles,90042,Los Angeles,-118.1909386,34.1254321,23.49
6037311500,5828,Los Angeles,91505,Burbank,-118.3382685,34.1648374,23.48
6037430801,6978,Los Angeles,91006,Arcadia,-118.0267442,34.1384568,23.48
6037503302,6784,Los Angeles,90604,South Whittier,-118.0213686,33.9416417,23.48
6037113213,5248,Los Angeles,91311,Los Angeles,-118.6071365,34.2519958,23.45
6037310602,2853,Los Angeles,91504,Burbank,-118.3179763,34.1920712,23.41
6037554519,3498,Los Angeles,90703,Cerritos,-118.0569743,33.8527649,23.35
6037400800,6967,Los Angeles,91741,Glendora,-117.8882752,34.1385557,23.35
6037195400,4451,Los Angeles,90026,Los Angeles,-118.2740532,34.0916921,23.33
6037273300,2915,Los Angeles,90291,Los Angeles,-118.4722036,33.9955518,23.31
6037401002,3678,Los Angeles,91741,Glendora,-117.8658886,34.1415042,23.27
6037702300,6839,Los Angeles,90405,Santa Monica,-118.4559535,34.0183122,23.25
6037401202,4706,Los Angeles,91773,San Dimas,-117.833697,34.1133365,23.24
6037183222,3493,Los Angeles,90041,Los Angeles,-118.1973377,34.1291804,23.20
6037311300,3896,Los Angeles,91505,Burbank,-118.3431013,34.1741462,23.13
6037214400,2916,Los Angeles,90036,Los Angeles,-118.3573276,34.0781666,23.12
6037461300,6840,Los Angeles,91104,Altadena,-118.111733,34.1740052,23.10
6037143100,4389,Los Angeles,91602,Los Angeles,-118.3559057,34.1480353,23.07
6037189905,2432,Los Angeles,90046,Los Angeles,-118.3515882,34.100603,23.06
6037570800,5300,Los Angeles,90712,Lakewood,-118.1353409,33.8533032,23.05
6037432102,5951,Los Angeles,91780,Temple City,-118.0587854,34.0927124,23.03
6037267402,4872,Los Angeles,90025,Los Angeles,-118.4659262,34.042074,23.02
6037113212,3494,Los Angeles,91311,Los Angeles,-118.6024313,34.2606869,22.99
6037272201,2390,Los Angeles,90066,Los Angeles,-118.4341265,34.0003832,22.98
6037461400,3119,Los Angeles,91104,Pasadena,-118.1246769,34.1723185,22.98
6037214901,3250,Los Angeles,90048,Los Angeles,-118.3872385,34.0742811,22.96
6037113231,2303,Los Angeles,91304,Unincorporated Los Angeles County area,-118.6502378,34.2266028,22.95
6037135202,4708,Los Angeles,91307,Los Angeles,-118.6369084,34.1888179,22.94
6037570003,4119,Los Angeles,90712,Lakewood,-118.1402363,33.8646013,22.94
6037265510,4663,Los Angeles,90024,Los Angeles,-118.4426278,34.0564831,22.93
6037554513,2758,Los Angeles,90703,Cerritos,-118.0681112,33.8836153,22.87
6037700801,4610,Los Angeles,90210,Beverly Hills,-118.3967808,34.0717107,22.87
6037920034,3790,Los Angeles,91351,Santa Clarita,-118.4511824,34.4388053,22.86
6037481711,4246,Los Angeles,91755,Monterey Park,-118.1198426,34.0661708,22.79
6037670003,5707,Los Angeles,90717,Lomita,-118.3227742,33.7964591,22.74
6037109200,2846,Los Angeles,91344,Los Angeles,-118.4746272,34.277998,22.72
6037403401,5136,Los Angeles,91792,Walnut,-117.8649253,34.0082843,22.69
6037651001,5444,Los Angeles,90501,Torrance,-118.3130811,33.8123572,22.67
6037574400,5474,Los Angeles,90815,Long Beach,-118.1015045,33.8042037,22.67
6037113232,4315,Los Angeles,91304,Los Angeles,-118.6125452,34.225826,22.66
6037191902,2788,Los Angeles,90038,Los Angeles,-118.3388222,34.0837728,22.62
6037108202,7487,Los Angeles,91326,Los Angeles,-118.5796806,34.286095,22.62
6037408704,3311,Los Angeles,91748,Rowland Heights,-117.8934924,33.98233,22.62
6037408628,5177,Los Angeles,91745,Hacienda Heights,-117.943153,33.9836985,22.62
6037650605,3064,Los Angeles,90503,Torrance,-118.3504673,33.8453408,22.54
6037109700,4616,Los Angeles,91344,Los Angeles,-118.4808881,34.2619343,22.54
6037910605,4715,Los Angeles,93550,Palmdale,-118.064732,34.569356,22.53
6037143300,6643,Los Angeles,91602,Los Angeles,-118.3866139,34.152183,22.53
6037571000,5628,Los Angeles,90713,Lakewood,-118.101621,33.8388435,22.51
6037216402,2521,Los Angeles,90035,Los Angeles,-118.3804364,34.0611535,22.51
6037650004,4125,Los Angeles,90504,Torrance,-118.3308068,33.8773079,22.47
6037276100,5739,Los Angeles,90045,Los Angeles,-118.3730208,33.9759315,22.44
6037920042,6990,Los Angeles,91321,Santa Clarita,-118.4712318,34.3970565,22.42
6037503701,4840,Los Angeles,90604,East Whittier,-117.9948416,33.9274179,22.40
6037576602,4423,Los Angeles,90802,Long Beach,-118.1714209,33.7631621,22.36
6037183104,2146,Los Angeles,90042,Los Angeles,-118.1723137,34.1236781,22.32
6037461100,5419,Los Angeles,91001,Altadena,-118.1397371,34.1851953,22.31
6037920029,5632,Los Angeles,91351,Santa Clarita,-118.4866076,34.4303386,22.29
6037274100,4838,Los Angeles,90292,Los Angeles,-118.4489221,33.9875224,22.26
6037460401,985,Los Angeles,91011,Pasadena,-118.1794145,34.217155,22.25
6037570901,5752,Los Angeles,90713,Lakewood,-118.1089643,33.8524335,22.24
6037301400,4190,Los Angeles,91201,Glendale,-118.2829278,34.1815516,22.19
6037401303,2074,Los Angeles,91773,San Dimas,-117.8250298,34.0712985,22.19
6037571102,4073,Los Angeles,90713,Lakewood,-118.1163514,33.8359759,22.17
6037503301,3374,Los Angeles,90603,Whittier,-118.0151414,33.9480802,22.11
6037277100,3100,Los Angeles,90045,Los Angeles,-118.3783824,33.9652241,22.11
6037650800,6423,Los Angeles,90503,Torrance,-118.3361037,33.8273423,22.08
6037214700,2414,Los Angeles,90048,Los Angeles,-118.3661529,34.0664969,22.07
6037401902,6223,Los Angeles,91711,Claremont,-117.7249135,34.1011641,22.07
6037108101,2327,Los Angeles,91326,Los Angeles,-118.5416524,34.2793058,22.01
6037609900,2057,Los Angeles,90732,Unincorporated Los Angeles County area,-118.302932,33.7409725,22.00
6037403405,1698,Los Angeles,91789,Walnut,-117.8420545,34.0509011,21.98
6037267404,3475,Los Angeles,90025,Los Angeles,-118.4605333,34.0456314,21.96
6037570002,2679,Los Angeles,90712,Lakewood,-118.1294697,33.8646532,21.96
6037554516,3885,Los Angeles,90703,Cerritos,-118.0672796,33.8553144,21.87
6037651102,3534,Los Angeles,90505,Torrance,-118.3460738,33.8209421,21.86
6037800328,2733,Los Angeles,91301,Unincorporated Los Angeles County area,-118.7172726,34.153247,21.85
6037215102,3059,Los Angeles,90036,Los Angeles,-118.3456014,34.0649905,21.85
6037403321,6303,Los Angeles,91765,Diamond Bar,-117.7792994,34.0162998,21.83
6037480011,5466,Los Angeles,91775,East San Gabriel,-118.0762455,34.1261899,21.77
6037271300,4395,Los Angeles,90064,Los Angeles,-118.4413454,34.0259653,21.76
6037651402,6236,Los Angeles,90505,Torrance,-118.3446895,33.7959818,21.74
6037400900,4424,Los Angeles,91741,Glendora,-117.8769191,34.1360086,21.72
6037189702,2201,Los Angeles,90068,Los Angeles,-118.3410171,34.1124841,21.66
6037264301,5552,Los Angeles,90049,Los Angeles,-118.4642912,34.0509979,21.66
6037554518,5511,Los Angeles,90703,Cerritos,-118.0397288,33.8682287,21.65
6037910206,3776,Los Angeles,93551,Palmdale,-118.2587356,34.5783103,21.64
6037460301,4845,Los Angeles,91001,Altadena,-118.1543957,34.2084457,21.57
6037554517,4510,Los Angeles,90703,Cerritos,-118.0548956,33.8623387,21.49
6037463601,5988,Los Angeles,91101,Pasadena,-118.1368375,34.1408642,21.41
6037265201,2567,Los Angeles,90024,Los Angeles,-118.4364091,34.0668274,21.38
6037271702,3918,Los Angeles,90034,Los Angeles,-118.4259054,34.0251282,21.38
6037297202,3786,Los Angeles,90731,Los Angeles,-118.2990073,33.7247349,21.38
6037701402,5577,Los Angeles,90403,Santa Monica,-118.503319,34.0190747,21.37
6037300800,7280,Los Angeles,91208,Glendale,-118.220602,34.1845879,21.37
6037900508,4016,Los Angeles,93535,Lancaster,-118.072221,34.6789749,21.35
6037408005,5161,Los Angeles,91791,West Covina,-117.8958117,34.0490207,21.34
6037480400,5538,Los Angeles,91801,Alhambra,-118.1321698,34.1039997,21.33
6037103400,6416,Los Angeles,91040,Los Angeles,-118.3139736,34.2548355,21.30
6037463900,3290,Los Angeles,91105,Pasadena,-118.156538,34.1292208,21.30
6037575001,3688,Los Angeles,90815,Long Beach,-118.1471333,33.794704,21.26
6037461501,3971,Los Angeles,91104,Pasadena,-118.1372076,34.1741653,21.19
6037431300,2689,Los Angeles,91016,Mayflower Village,-118.0066851,34.1251612,21.12
6037700200,7446,Los Angeles,90046,West Hollywood,-118.365303,34.0924899,21.09
6037267200,7004,Los Angeles,90025,Los Angeles,-118.4372057,34.0456465,21.08
6037216100,2151,Los Angeles,90019,Los Angeles,-118.3379721,34.0569256,21.08
6037301205,2106,Los Angeles,91202,Glendale,-118.2729275,34.1684098,21.07
6037901102,5337,Los Angeles,93536,Quartz Hill,-118.2122942,34.6620629,21.01
6037189300,3117,Los Angeles,90068,Los Angeles,-118.3093146,34.1112674,20.97
6037265304,2878,Los Angeles,90024,Los Angeles,-118.451161,34.0677546,20.96
6037139801,3488,Los Angeles,91356,Los Angeles,-118.5455805,34.1527206,20.95
6037910202,5823,Los Angeles,93551,Unincorporated Los Angeles County area,-118.1750315,34.6286412,20.86
6037463700,3138,Los Angeles,91105,Pasadena,-118.1562323,34.139856,20.85
6037650701,2529,Los Angeles,90503,Torrance,-118.3529869,33.8317827,20.82
6037480202,2553,Los Angeles,91775,San Gabriel,-118.0972871,34.1089102,20.79
6037106645,3650,Los Angeles,91344,Los Angeles,-118.4941725,34.2905628,20.77
6037920322,2854,Los Angeles,91355,Santa Clarita,-118.5490974,34.3826426,20.77
6037482702,2373,Los Angeles,91754,Monterey Park,-118.1338308,34.0414853,20.76
6037920326,6324,Los Angeles,91381,Unincorporated Los Angeles County area,-118.5979256,34.3510157,20.74
6037108102,3552,Los Angeles,91326,Los Angeles,-118.5550665,34.2804584,20.66
6037269905,2459,Los Angeles,90034,Los Angeles,-118.4018807,34.0218574,20.66
6037701502,3530,Los Angeles,90404,Santa Monica,-118.4872348,34.0254597,20.66
6037181600,4631,Los Angeles,90041,Los Angeles,-118.2097406,34.1297234,20.64
6037408705,5625,Los Angeles,91748,Rowland Heights,-117.8795993,33.9818656,20.59
6037273902,4221,Los Angeles,90291,Los Angeles,-118.4661137,33.983199,20.56
6037271701,5694,Los Angeles,90034,Los Angeles,-118.4192255,34.027115,20.52
6037300600,9609,Los Angeles,91208,Glendale,-118.2378916,34.2066236,20.52
6037576801,4070,Los Angeles,90814,Long Beach,-118.1642818,33.7715757,20.51
6037189701,3228,Los Angeles,90068,Los Angeles,-118.3345237,34.1319418,20.48
6037134422,4924,Los Angeles,91307,Los Angeles,-118.6306683,34.2024601,20.46
6037651222,6459,Los Angeles,90505,Torrance,-118.358157,33.8119503,20.42
6037503703,7622,Los Angeles,90638,La Mirada,-117.9857888,33.9096825,20.39
6037701000,5936,Los Angeles,90212,Beverly Hills,-118.4057737,34.0618645,20.36
6037194500,2019,Los Angeles,90048,Los Angeles,-118.3695958,34.0781753,20.34
6037901101,5519,Los Angeles,93536,Quartz Hill,-118.2247482,34.6632213,20.34
6037901209,1634,Los Angeles,93536,Unincorporated Los Angeles County area,-118.5802758,34.7603754,20.33
6037113322,4572,Los Angeles,91311,Los Angeles,-118.5721382,34.2536788,20.30
6037901011,5314,Los Angeles,93536,Lancaster,-118.1722433,34.6708476,20.30
6037910709,2039,Los Angeles,93552,Unincorporated Los Angeles County area,-118.0410787,34.528512,20.30
6037271600,4811,Los Angeles,90066,Los Angeles,-118.4304607,34.0210549,20.29
6037265202,3981,Los Angeles,90024,Los Angeles,-118.4411825,34.0619002,20.25
6037403404,2645,Los Angeles,91789,Walnut,-117.8513684,34.0292579,20.23
6037311200,3171,Los Angeles,91505,Burbank,-118.3531198,34.1720062,20.19
6037403402,3745,Los Angeles,91789,Walnut,-117.8559096,34.0180144,20.14
6037702901,9852,Los Angeles,90292,Marina del Rey,-118.4532292,33.9815095,20.07
6037267901,2428,Los Angeles,90067,Los Angeles,-118.4137159,34.056456,20.04
6037571101,4402,Los Angeles,90713,Lakewood,-118.1162992,33.8432785,20.03
6037920115,3957,Los Angeles,91355,Santa Clarita,-118.5500603,34.4257895,20.02
6037503901,2942,Los Angeles,90638,La Mirada,-118.0068471,33.8897905,19.99
6037700902,7352,Los Angeles,90212,Beverly Hills,-118.3944002,34.0620828,19.91
6037265700,4636,Los Angeles,90024,Los Angeles,-118.4236856,34.0632,19.90
6037571200,8175,Los Angeles,90808,Long Beach,-118.1336549,33.8395895,19.89
6037101300,3884,Los Angeles,91042,Los Angeles,-118.2709988,34.2487776,19.86
6037570001,4764,Los Angeles,90713,Lakewood,-118.117102,33.863466,19.80
6037211000,5124,Los Angeles,90020,Los Angeles,-118.3317418,34.0677859,19.80
6037462700,5413,Los Angeles,91106,Pasadena,-118.1144868,34.1519261,19.75
6037577603,8457,Los Angeles,90803,Long Beach,-118.1273194,33.7691133,19.74
6037113211,4109,Los Angeles,91311,Los Angeles,-118.6227865,34.2674995,19.73
6037700400,5162,Los Angeles,90048,West Hollywood,-118.3811478,34.0812987,19.72
6037269906,3158,Los Angeles,90034,Los Angeles,-118.4031746,34.0249593,19.70
6037403802,6687,Los Angeles,91724,Charter Oak,-117.8463468,34.1030793,19.66
6037103101,2428,Los Angeles,91040,Los Angeles,-118.3078874,34.2732407,19.63
6037185100,6070,Los Angeles,90065,Los Angeles,-118.2103941,34.1048825,19.59
6037106641,2372,Los Angeles,91344,Los Angeles,-118.5084331,34.2984691,19.58
6037273100,2742,Los Angeles,90291,Los Angeles,-118.4597985,34.0034867,19.55
6037106643,4577,Los Angeles,91344,Los Angeles,-118.5220166,34.2894537,19.53
6037103300,3781,Los Angeles,91040,Los Angeles,-118.3554781,34.2573787,19.52
6037576802,4061,Los Angeles,90814,Long Beach,-118.1577274,33.7717856,19.50
6037403406,2955,Los Angeles,91789,Walnut,-117.8556711,34.0450793,19.48
6037269904,3927,Los Angeles,90034,Los Angeles,-118.411879,34.027809,19.47
6037620101,5632,Los Angeles,90245,El Segundo,-118.4208606,33.9274501,19.41
6037408626,4037,Los Angeles,91748,Rowland Heights,-117.9197398,33.9850726,19.40
6037275311,5462,Los Angeles,90066,Los Angeles,-118.4233089,33.9882746,19.37
6037276500,5674,Los Angeles,90045,Los Angeles,-118.4180348,33.9665412,19.30
6037275602,12100,Los Angeles,90094,Los Angeles,-118.4172475,33.9769997,19.26
6037430802,4586,Los Angeles,91006,Arcadia,-118.0195541,34.1278975,19.26
